mnemonic,item_code,item_name,confidentiality,item_type,description
RISK,M429,FOREIGN NET REVENUE,Y,F,Report the net revenue from all non-domestic branches and subsidiaries. Net revenue is defined as the sum of interest income; trading gains (loss); investment income (loss); commission and fees; and other operating income (loss); minus the interest expense. Domestic is defined as the country where the group is headquartered.
RISK,M430,TOTAL GROSS REVENUE,N,F,Report the total gross revenue; which is defined as the sum of interest income; trading gains (loss); investment income (loss); commission and fees; and other operating income (loss).
RISK,M431,PEAK EQUITY MARKET CAPITALIZATION,Y,F,Report the peak market capitalization over the reporting period. The market capitalization for a given day is defined as the closing share price multiplied by the number of shares outstanding on that day.
RISK,M432,GROSS VALUE OF CASH LENT AND GROSS FAIR VALUE OF SECURITIES LENT IN SECURITIES FINANCING TRANSACTIONS,Y,F,Report the gross value of all cash lent and the gross fair value of all securities lent in securities financing transactions. The reported value should not include any counterparty netting and should only represent transactions completed by the firm on its own behalf (i.e.; transactions where the firm acted as principal).
RISK,M433,GROSS VALUE OF CASH BORROWED AND GROSS FAIR VALUE OF SECURITIES BORROWED IN SECURITIES FINANCING TRANSACTIONS,Y,F,Report the gross value of all cash borrowed and the gross fair value of all securities borrowed in securities financing transactions. The reported value should not include any counterparty netting and should only represent transactions completed by the firm on its own behalf (i.e.; transactions where the firm acted as principal).
RISK,M434,GROSS POSITIVE FAIR VALUE OF OVER-THE-COUNTER (OTC) DERIVATIVES TRANSACTIONS,Y,F,Report the gross positive fair value of OTC derivative transactions. The reported value should not include any counterparty netting and should only represent transactions completed by the firm on its own behalf (i.e.; transactions where the firm acted as principal).
RISK,M435,GROSS NEGATIVE FAIR VALUE OF OTC DERIVATIVES TRANSACTIONS,Y,F,Report the gross negative fair value of OTC derivative transactions. The reported value should not include any counterparty netting and should only represent transactions completed by the firm on its own behalf (i.e.; transactions where the firm acted as principal).
RISK,M436,UNSECURED SETTLEMENT/CLEARING LINES PROVIDED,Y,F,Report the total amount of unsecured intraday credit lines extended to the banking organization's customers. This should include lines extended for cash overdrafts; securities clearing; and transaction lines (e.g.; FX settlement limits).
RISK,M437,NUMBER OF JURISDICTIONS,Y,F,Report the number of countries where the banking organization has either a branch or a subsidiary.
RISK,M718,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 20% CCF,Y,F,Report off-balance-sheet items that would be assigned a 20% credit conversion factor as defined in the standardized approach to credit risk (see paragraphs 83; 85; and footnote 32 of the Basel II framework). This would include commitments with an original maturity up to one year and short-term self-liquidating trade letters of credit arising from the movement of goods (e.g.; documentary credits collateralized by the underlying shipment) of both issuing and confirming banking organizations.
RISK,M962,LINE ITEM LEVEL DATA CONFIDENTIALITY INDICATOR,N,F,A one-digit code indicating individual line items may have a confidential status. Code: This value may not be null for all series. 1 = Public - by virtue of no request for confidentiality 2 = Confidential - by virtue of a pending request for confidentiality 3 = Public - by virtue of a Federal Reserve System denied request for confidentiality 4 = Confidential - by virtue of a Federal Reserve System granted request for confidentiality ****** ******* ****** RCONM962 (FFIEC 031/041) A one-digit code
RISK,MV93,Trading volume - fixed income,N,F,RISO: The sum of items M5(a) through M5(b). RISI: The sum of items M5(a) through M5(b). RISK: The sum of items M5(a) through M5(b).
RISK,MV95,Trading volume - equities and other securities,N,F,RISO: The sum of items M5(c) and M5(d). RISI: The sum of items M5(c) and M5(d). RISK: The sum of items M5(c) and M5(d).
RISK,N255,TOTAL ADJUSTED TRADING AND AFS SECURITIES,Y,F,Total adjusted trading and AFS securities equals the sum of trading and AFS securities that meet the definition of Level 1 assets and trading and AFS securities that meet the definition of Level 2 assets with haircuts.
RISK,N506,ON-BALANCE SHEET ITEMS: TOTAL ON-BALANCE SHEET ITEMS,Y,D,Report the sum of items 1.a; 1.b.(2) and 1.c.(2) minus the sum of items 1.b.(1) and 1.b.(3)).
RISK,N507,DERIVATIVES AND OFF-BALANCE-SHEET ITEMS: COUNTERPARTY RISK EXPOSURES: COUNTERPARTY EXPOSURE OF SFTS,Y,F,Report the counterparty exposure of SFTs. Counterparty exposure is determined as the gross value of cash provided and the gross fair value of securities provided to a counterparty for all transactions included within a qualifying master netting agreement; less the gross value of cash received and the gross fair value of securities received from the counterparty for those transactions (see the definition of 'qualifying master netting agreement' in 12 CFR 225; Appendix F; section 2). The net value
RISK,N508,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: CREDIT DERIVATIVES: CREDIT DERIVATIVES SOLD NET OF RELATED CREDIT PROTECTION BOUGHT; ADJUSTED FOR MATURITY,Y,F,Report credit derivatives sold net of related credit protection bought. Only net out the protection bought if it is for the same reference entity and the maturity of the protection bought is greater than or equal to the maturity of the credit protection sold. If the protection bought for a reference entity exceeds the amount sold; report a zero for that particular reference entity.
RISK,N509,PREFERRED SHARES AND OTHER FORMS OF SUBORDINATED FUNDING NOT CAPTURED IN ITEM 15,N,F,Report the value of outstanding preferred shares and other forms of subordinated funding not captured in item 13 (e.g.; savings shares and silent partnerships). For publicly traded shares; report the closing share price multiplied by the number of shares outstanding on that day. Do not report non- publicly traded shares.
RISK,N510,TRADING AND AFS SECURITIES THAT MEET THE DEFINITION OF LEVEL 1 ASSETS,Y,F,Report the fair value of all trading and AFS securities that qualify as Level 1 assets according to paragraphs 50(c); 50(d) and 50(e) of the Basel III liquidity coverage ratio (LCR) (see Basel III: The Liquidity Coverage Ratio and liquidity risk monitoring tools; available at www.bis.org/publ/bcbs238.pdf). Include qualifying securities even if they do not fulfill the LCR operational requirements outlined in paragraphs 31-40.
RISK,N511,TRADING AND AFS SECURITIES THAT MEET THE DEFINITION OF LEVEL 2 ASSETS; WITH HAIRCUTS,Y,F,Report the fair value; after applying haircuts; of all trading and AFS securities that qualify as Level 2 assets according to paragraphs 52 and 54 of the Basel III LCR (see Basel III: The Liquidity Coverage Ratio and liquidity risk monitoring tools; available at www.bis.org/publ/bcbs238.pdf). Include qualifying securities even if they do not fulfill the LCR operational requirements outlined in paragraphs 31- 40. Level 2A; Level 2B RMBS; and Level 2B non-RMBS assets should be reported with haircu
RISK,Y822,DERIVATIVE EXPOSURES: GROSS-UP FOR DERIVATIVES COLLATERAL,N,F,
RISK,Y823,DERIVATIVE EXPOSURES: CASH VARIATION MARGIN INCLUDED AS AN ON-BALANCE SHEET RECEIVABLE,N,F,
RISK,Y824,DERIVATIVE EXPOSURES: EXEMPTED CENTRAL COUNTERPARTY LEGS OF CLIENTS-CLEARED TRANSACTIONS INCLUDED IN ITEM 3(A),N,F,
RISK,Y825,DERIVATIVE EXPOSURES: EFFECTIVE NOTIONAL AMOUNT OFFSETS AND PFE ADJUSTMENTS FOR SOLD CREDIT PROTECTION,N,F,
RISK,Y826,DERIVATIVE EXPOSURES: TOTAL DERIVATIVE EXPOSURES (SUM OF ITEMS 1.A THROUGH 1.D; MINUS THE SUM OF ITEMS 1.E THROUGH 1.G),N,D,the sum of items 1.a; 1.b; 1.c and 1.d minus the sum of items 1.e; 1.f; and 1.g
RISK,Y827,SECURITIES FINANCING TRANSACTION (SFT) EXPOSURES: SFT INDEMNIFICATION AND OTHER AGENT-RELATED EXPOSURES,N,F,
RISK,Y828,SECURITIES FINANCING TRANSACTION (SFT) EXPOSURES: GROSS VALUE OF OFFSETTING CASH PAYABLES,N,F,
RISK,Y829,SECURITIES FINANCING TRANSACTION (SFT) EXPOSURES: TOTAL SFT EXPOSURES (SUM OF ITEMS 2.A THROUGH 2.C; MINUS ITEM 2.D),N,D,the sum of items 2.a; 2.b and 2.c minus item 2.d
RISK,Y830,OTHER ON-BALANCE SHEET EXPOSURES: OTHER ON-BALANCE SHEET ASSETS,N,F,
RISK,Y831,OTHER OFF-BALANCE SHEET EXPOSURES: CREDIT EXPOSURE EQUIVALENT OF OTHER OFF-BALANCE SHEET ITEMS (SUM OF 0.1 TIMES ITEM 4.A; 0.2 TIMES ITEM 4.B; 0.5 TIMES ITEM 4.C; AND ITEM 4.D),N,D,the sum of 0.1 times item 4.a; 0.2 times item 4.b; 0.5 times item 4.c; and item 4.d
RISK,Y832,TOTAL EXPOSURES PRIOR TO REGULATORY DEDUCTIONS (SUM OF ITEMS 1.H; 2.E; 3.A; AND 4.E),N,D,the sum of items 1.h; 2.e; 3.a; and 4.e
RISK,Y833,BORROWINGS OBTAINED FROM OTHER FINANCIAL INSTITUTIONS,N,F,
RISK,Y834,STANDBY LETTERS OF CREDIT EXTENDED TO OTHER FINANCIAL INSTITUTIONS,N,F,
RISK,Y835,PAYMENTS MADE IN THE LAST FOUR QUARTERS: MEXICAN PESOS (MXN),N,F,Furthermore; the Basel Committee on Banking Supervision (BCBS) has identified three additional currencies that may be important in measuring the overall substitutability of a firm: Mexican pesos; New Zealand dollars; and Russian rubles. The Federal Reserve proposes capturing payments made in these currencies over the last four quarters as memoranda items. For readability; the Federal Reserve also recommends moving all currencies not listed above (from item 1(m) to item M4) and unsecured settleme
RISK,Y836,PAYMENTS MADE IN THE LAST FOUR QUARTERS: NEW ZEALAND DOLLARS (NZD),N,F,Furthermore; the Basel Committee on Banking Supervision (BCBS) has identified three additional currencies that may be important in measuring the overall substitutability of a firm: Mexican pesos; New Zealand dollars; and Russian rubles. The Federal Reserve proposes capturing payments made in these currencies over the last four quarters as memoranda items. For readability; the Federal Reserve also recommends moving all currencies not listed above (from item 1(m) to item M4) and unsecured settleme
RISK,Y837,PAYMENTS MADE IN THE LAST FOUR QUARTERS: RUSSIAN RUBLES (RUB),N,F,Furthermore; the Basel Committee on Banking Supervision (BCBS) has identified three additional currencies that may be important in measuring the overall substitutability of a firm: Mexican pesos; New Zealand dollars; and Russian rubles. The Federal Reserve proposes capturing payments made in these currencies over the last four quarters as memoranda items. For readability; the Federal Reserve also recommends moving all currencies not listed above (from item 1(m) to item M4) and unsecured settleme
RISK,Y838,FIRST TIER: FUNDING SECURED BY LEVEL 1 LIQUID ASSETS - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y839,FIRST TIER: FUNDING SECURED BY LEVEL 1 LIQUID ASSETS - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y840,FIRST TIER: FUNDING SECURED BY LEVEL 1 LIQUID ASSETS - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y841,FIRST TIER: FUNDING SECURED BY LEVEL 1 LIQUID ASSETS - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y842,FIRST TIER: RETAIL BROKERED DEPOSITS AND SWEEPS - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y843,FIRST TIER: RETAIL BROKERED DEPOSITS AND SWEEPS- REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y844,FIRST TIER: RETAIL BROKERED DEPOSITS AND SWEEPS - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y845,FIRST TIER: RETAIL BROKERED DEPOSITS AND SWEEPS - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y846,FIRST TIER: UNSECURED WHOLESALE FUNDING OBTAINED OUTSIDE THE FINANCIAL SECTOR - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y847,FIRST TIER: UNSECURED WHOLESALE FUNDING OBTAINED OUTSIDE THE FINANCIAL SECTOR- REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y848,FIRST TIER: UNSECURED WHOLESALE FUNDING OBTAINED OUTSIDE THE FINANCIAL SECTOR - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y849,FIRST TIER: UNSECURED WHOLESALE FUNDING OBTAINED OUTSIDE THE FINANCIAL SECTOR - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y850,FIRST TIER: FIRM SHORT POSITIONS SECURED BY LEVEL 2B LIQUID ASSETS OR NON-HQLA - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y851,FIRST TIER: FIRM SHORT POSITIONS SECURED BY LEVEL 2B LIQUID ASSETS OR NON-HQLA - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y852,FIRST TIER: FIRM SHORT POSITIONS SECURED BY LEVEL 2B LIQUID ASSETS OR NON-HQLA - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y853,FIRST TIER: FIRM SHORT POSITIONS SECURED BY LEVEL 2B LIQUID ASSETS OR NON-HQLA - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y854,FIRST TIER: TOTAL FIRST TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 1.A THROUGH 1.D) - REMAINING MATURITY OF 30 DAYS OR LESS,N,D,sum of items 1.a; 1.b; 1.c and 1.d
RISK,Y855,FIRST TIER: TOTAL FIRST TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 1.A THROUGH 1.D) - REMAINING MATURITY OF 31 TO 90 DAYS,N,D,sum of items 1.a; 1.b; 1.c and 1.d
RISK,Y856,FIRST TIER: TOTAL FIRST TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 1.A THROUGH 1.D) - REMAINING MATURITY OF 91 TO 180 DAYS,N,D,sum of items 1.a; 1.b; 1.c and 1.d
RISK,Y857,FIRST TIER: TOTAL FIRST TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 1.A THROUGH 1.D) - REMAINING MATURITY OF 181 TO 365 DAYS,N,D,sum of items 1.a; 1.b; 1.c and 1.d
RISK,Y858,SECOND TIER: FUNDING SECURED BY LEVEL 2A LIQUID ASSETS - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y859,SECOND TIER: FUNDING SECURED BY LEVEL 2A LIQUID ASSETS - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y860,SECOND TIER: FUNDING SECURED BY LEVEL 2A LIQUID ASSETS - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y861,SECOND TIER: FUNDING SECURED BY LEVEL 2A LIQUID ASSETS - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y862,SECOND TIER: COVERED ASSET EXCHANGES (LEVEL 1 TO LEVEL 2A) - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y863,SECOND TIER: COVERED ASSET EXCHANGES (LEVEL 1 TO LEVEL 2A) - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y864,SECOND TIER:COVERED ASSET EXCHANGES (LEVEL 1 TO LEVEL 2A) - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y865,SECOND TIER: COVERED ASSET EXCHANGES (LEVEL 1 TO LEVEL 2A) - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y866,SECOND TIER:TOTAL SECOND TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 2.A AND 2.B) - REMAINING MATURITY OF 30 DAYS OR LESS,N,D,sum of items 2.a and 2.b
RISK,Y867,SECOND TIER: TOTAL SECOND TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 2.A AND 2.B) - REMAINING MATURITY OF 31 TO 90 DAYS,N,D,sum of items 2.a and 2.b
RISK,Y868,SECOND TIER: TOTAL SECOND TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 2.A AND 2.B) - REMAINING MATURITY OF 91 TO 180 DAYS,N,D,sum of items 2.a and 2.b
RISK,Y869,SECOND TIER: TOTAL SECOND TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 2.A AND 2.B) - REMAINING MATURITY OF 181 TO 365 DAYS,N,D,sum of items 2.a and 2.b
RISK,Y870,THIRD TIER: FUNDING SECURED BY LEVEL 2B LIQUID ASSETS - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y871,THIRD TIER: FUNDING SECURED BY LEVEL 2B LIQUID ASSETS - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y872,THIRD TIER: FUNDING SECURED BY LEVEL 2B LIQUID ASSETS - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y873,THIRD TIER: FUNDING SECURED BY LEVEL 2B LIQUID ASSETS - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y874,THIRD TIER: OTHER COVERED ASSET EXCHANGES - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y875,THIRD TIER: OTHER COVERED ASSET EXCHANGES - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y876,THIRD TIER:OTHER COVERED ASSET EXCHANGES - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y877,THIRD TIER: OTHER COVERED ASSET EXCHANGES - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y878,THIRD TIER: UNSECURED WHOLESALE FUNDING OBTAINED WITHIN THE FINANCIAL SECTOR - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y879,THIRD TIER: UNSECURED WHOLESALE FUNDING OBTAINED WITHIN THE FINANCIAL SECTOR - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y880,THIRD TIER:UNSECURED WHOLESALE FUNDING OBTAINED WITHIN THE FINANCIAL SECTOR - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y881,THIRD TIER: UNSECURED WHOLESALE FUNDING OBTAINED WITHIN THE FINANCIAL SECTOR - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y882,THIRD TIER: TOTAL THIRD TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 3.A THROUGH 3.C) - REMAINING MATURITY OF 30 DAYS OR LESS,N,D,sum of 3.a; 3.b and 3.c
RISK,Y883,THIRD TIER: TOTAL THIRD TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 3.A THROUGH 3.C) - REMAINING MATURITY OF 31 TO 90 DAYS,N,D,sum of 3.a; 3.b and 3.c
RISK,Y884,THIRD TIER:TOTAL THIRD TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 3.A THROUGH 3.C) - REMAINING MATURITY OF 91 TO 180 DAYS,N,D,sum of 3.a; 3.b and 3.c
RISK,Y885,THIRD TIER: TOTAL THIRD TIER SHORT-TERM WHOLESALE FUNDING (SUM OF ITEMS 3.A THROUGH 3.C) - REMAINING MATURITY OF 181 TO 365 DAYS,N,D,sum of 3.a; 3.b and 3.c
RISK,Y886,ALL OTHER COMPONENTS OF SHORT-TERM WHOLESALE FUNDING - REMAINING MATURITY OF 30 DAYS OR LESS,N,F,
RISK,Y887,ALL OTHER COMPONENTS OF SHORT-TERM WHOLESALE FUNDING - REMAINING MATURITY OF 31 TO 90 DAYS,N,F,
RISK,Y888,ALL OTHER COMPONENTS OF SHORT-TERM WHOLESALE FUNDING - REMAINING MATURITY OF 91 TO 180 DAYS,N,F,
RISK,Y889,ALL OTHER COMPONENTS OF SHORT-TERM WHOLESALE FUNDING - REMAINING MATURITY OF 181 TO 365 DAYS,N,F,
RISK,Y890,TOTAL SHORT-TERM WHOLESALE FUNDING; BY MATURITY (WEIGHTED SUM OF ITEMS 1.E; 2.C; 3.D; AND 4) - REMAINING MATURITY OF 30 DAYS OR LESS,N,D,the sum of 0.25 times item 1(e); 0.5 times item 2(c); 0.75 times item 3(c); and item 4(c) in column A
RISK,Y891,TOTAL SHORT-TERM WHOLESALE FUNDING; BY MATURITY (WEIGHTED SUM OF ITEMS 1.E; 2.C; 3.D; AND 4) - REMAINING MATURITY OF 31 TO 90 DAYS,N,D,the sum of 0.1 times item 1(e); 0.25 times item 2(c); 0.5 times item 3(c); and 0.75 times item 4(c) in column B
RISK,Y892,TOTAL SHORT-TERM WHOLESALE FUNDING; BY MATURITY (WEIGHTED SUM OF ITEMS 1.E; 2.C; 3.D; AND 4) - REMAINING MATURITY OF 91 TO 180 DAYS,N,D,the sum of zero times item 1(e); 0.1 times item 2(c); 0.25 times item 3(c); and 0.5 times item 4(c) in column C
RISK,Y893,TOTAL SHORT-TERM WHOLESALE FUNDING; BY MATURITY (WEIGHTED SUM OF ITEMS 1.E; 2.C; 3.D; AND 4) - REMAINING MATURITY OF 181 TO 365 DAYS,N,D,the sum of zero times item 1(e); zero times item 2(c); 0.1 times item 3(c); and 0.25 times item 4(c) in column D
RISK,Y894,TOTAL SHORT-TERM WHOLESALE FUNDING (SUM OF ITEM 5; COLUMNS A THROUGH D),N,D,the sum of 5. columns A; B; C and D
RISK,Y895,AVERAGE RISK-WEIGHTED ASSETS,N,F,
RISK,Y896,SHORT-TERM WHOLESALE FUNDING METRIC (ITEM 6 DIVIDED BY ITEM 7),N,D,item 6 divided by item 7
RISO,1754,HELD-TO-MATURITY SECURITIES; TOTAL,N,F,Includes the total amortized cost of held-to-maturity securities. (This amount includes the sum of items 0211; items 8492(D); 8496(D); 8500(D) and 8504(D) which is reported from Schedule RC-B; column A on the FFIEC 031-034 reports. Also includes the sum of items 0211; 8492; 8531; 8535; 8539 and 8545 which is reported from Schedule HC-A; column A (BHCT) on the FR Y-9C report.) For the FR Y-9C (BHCK); beginning 3/31/01; report in column A the amortized cost to-maturity (HTM) securities reported in
RISO,1773,Available-for-sale debt securities (from Schedule RC-B; column D),N,F,Includes the total fair value of available-for-sale securities. (This amount includes the sum of items 1287; items 8495(D); 8499(D); 8503(D) and 8507(D) which is reported from Schedule RC-B; column D on the FFIEC 031-034 reports. Also includes the sum of items 1287; 8495; 8534; 8538; 8542; 8544; 8548 and 8550 which is reported from Schedule HC-A; column D (BHCT) on the FR Y-9C report.) For series BHCK; beginning 3/31/01; report in column A the fair value of available-for-sale (AFS) securities re
RISO,2170,TOTAL ASSETS,N,F,The sum of all asset items. This item must equal 'Total Liabilities; Limited-Life Preferred Stock and Equity Capital (3300)'. FRBS - FASSETS COMPARABILITY: Beginning 12/31/04; reported on (SUIT) Surveillance Intercompany Transactions. Beginning 3/31/04; reported on Schedule HC for the SVGL report. Report total assets. Beginning 12/31/02; reported on the FR Y-9ES (ESOP) report. Report the sum of items C322; C331; C332; C333; C334; C335; C336; C337; C363; C009; and C338. Beginning 12/31/02; report
RISO,2309,COMMERCIAL PAPER,N,F,The total amount outstanding of commercial paper issued by the reporting bank holding company to unrelated parties. (For the BHCQ and BHAS series; by the parent company to unrelated parties.) Commercial paper consists of short-term negotiable promissory notes issued in the United States by commercial businesses; including finance companies and banks. Also commercial paper matures in 270 days or less and is not collateralized. Excludes commercial paper held by related institutions (for the BHCS s
RISO,2948,TOTAL LIABILITIES AND MINORITY INTEREST,N,F,The sum of all liability items including subordinated notes and debentures. For FNBK; includes the sum of items A012 and C380. NOTE: SUAB series is reported on the DB2 SURH01 table. For the FR Y-9C (BHCK) report; the MDRM reflects data starting for the period of June 30; 1981 thru current archival file. Reported in Schedule HC. Reported on the Balance Sheet for the FR Y-11Q (BHCS) report. COMPARABILITY: Beginning 12/31/02; reported on Schedule SB for the FR Y-9ES (ESOP) report. Report the sum of
RISO,FC52,DOES ITEM 5 (TOTAL EXPOSURES) REPRESENT AN AVERAGE VALUE OVER THE REPORTING PERIOD?,N,F,0=No; 1=Yes
RISO,G506,TOTAL ASSETS MEASURED AT FAIR VALUE ON A RECURRING BASIS - LEVEL 3 FAIR VALUE MEASUREMENTS,N,F,Report the sum of items G477; G482; G487; G492; G496; G501; F242; and G804. FFIEC 031 Schedule RC-Q Line Item 7. col. E. FFIEC 041 Schedule RC-Q Line Item 7. col. E. SVGL - For each Level (1; 2; or 3) and for the total before netting; the EFS software will compute this line as the sum of the corresponding amounts reported or computed for each asset category; as follows: FV43 = FV113 + FV133 + FV153 + FV213 + FV243 + FV263 + FV313 Beginning 20110331 Reported on Schedule Q for the FFIEC 002 report
RISO,J458,OTHER UNUSED COMMITMENTS: LOANS TO FINANCIAL INSTITUTIONS,N,F,Report the unused portions of commitments to extend credit to financial institutions; i.e.; commitments that; when funded; would be reportable either as loans to depository institutions in Schedule RC-C; part I; item 2; 'Loans to depository institutions and acceptances of other banks;' or as loans to nondepository financial institutions in Schedule RC-C; part I; item 9.a; 'Loans to nondepository financial institutions.' NOTES: Y-9C Schedule HC-L Item 1.e.(2) FR Y-15 - (2012-12-31) Item pulled fr
RISO,KW01,TOTAL OFF-BALANCE SHEET EXPOSURES,N,F,
RISO,KW46,Securities traded in the last four quarters: Securities issued by public sector entities,N,F,
RISO,KW48,Securities traded in the last four quarters: Other fixed income securities,N,F,
RISO,KW50,Securities traded in the last four quarters: Listed equities,N,F,
RISO,KW52,Securities traded in the last four quarters: Other securities,N,F,
RISO,KW54,Foreign derivative claims on an ultimate-risk basis,N,F,
RISO,KW55,Total cross-jurisdictional claims (sum of 1 and M1),N,F,
RISO,KW56,Foreign derivative liabilities on an immediate-counterparty basis,N,F,
RISO,KW57,Consolidated foreign liabilities on an immediate-counterparty basis excluding derivative liabilities,N,F,
RISO,KY47,TOTAL NONBANK ASSETS,N,F,
RISO,KY49,CROSS-JURISDICTIONAL ACTIVITY,N,F,
RISO,KY50,TOTAL CROSS-JURISDICTIONAL LIABILITIES (SUM OF M3 AND M4),N,F,
RISO,KY51,Trading volume,N,F,RISO: The sum of items M5(a) through M5(d). RISI: The sum of items M5(a) through M5(d). RISK: The sum of items M5(a) through M5(d).
RISO,LA95,Adjusted foreign claims on an ultimate-risk basis,N,F,
RISO,M334,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: SECURITIES FINANCING TRANSACTIONS; GROSS,N,F,Report the value of all securities financing transactions included in item 1(a) without GAAP netting.
RISO,M335,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: SECURITIES RECEIVED AS COLLATERAL IN SECURITIES LENDING,N,F,Report the amount of securities received as collateral in principal securities lending transactions.
RISO,M336,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: CASH COLLATERAL RECEIVED IN CONDUIT SECURITIES LENDING TRANSACTIONS,N,F,Report the cash collateral received in conduit securities lending transactions.
RISO,M337,ON-BALANCE SHEET ITEMS: DERIVATIVES: DERIVATIVE EXPOSURES WITH A NET POSITIVE FAIR VALUE,N,F,Report the sum of net positive fair value derivative exposures netted in accordance with GAAP netting rules (i.e.; designated; legally enforceable; netting sets or groups). Include collateral held only if it is within the master netting agreement.
RISO,M339,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: POTENTIAL FUTURE EXPOSURE OF DERIVATIVE CONTRACTS,N,F,Report the potential future exposure amount for each derivative contract to which the banking organization is a counterparty (or each single-product netting set of such transactions). This would be calculated in accordance with section 32(c)(5)(ii) and (c)(6) as applicable.
RISO,M340,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: CREDIT DERIVATIVES: NOTIONAL AMOUNT OF CREDIT DERIVATIVES SOLD,N,F,Provide the total notional amount of credit derivatives sold.
RISO,M341,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: CREDIT DERIVATIVES: CREDIT DERIVATIVES SOLD NET OF RELATED CREDIT PROTECTION BOUGHT,N,F,Credit derivatives sold net of related credit protection bought. Only net out the protection bought if it is for the same reference entity. If the protection bought is larger than the amount sold; only deduct the amount sold.
RISO,M342,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 0% CREDIT CONVERSION FACTOR (CCF),N,F,Report off-balance sheet items that would be assigned a 0% credit conversion factor as defined in the standardized approach to credit risk in the Basel II framework. That is; commitments that are unconditionally cancellable at any time by the bank without prior notice (UCC); or that effectively provide for automatic cancellation due to deterioration in a borrower's creditworthiness (see paragraph 83 and footnote 33 of the Basel II framework; www.bis.org/publ/bcbs128.pdf). Note that items 2(c)(1)
